ID,review,label,,
5511,Dua krn k Allah mjy jld aulad dy dy,1,,
5512,Be basi ka naam sabar rakhta hai aur phir is sabar ko apni himat o istaqlal ki taraf mansub karta hai.,1,,
5513,Gharelo Sarifeen K Liye Bijli Fi Unit 2 Se 4 28 Rupay Tak Mehngi Kar Di ,2,,
5514,Jab qarardad e Pakistan manzoor hoi to un dinon Hameed Nizami ke halke phulke mazamin adbi jaraid �EEE€�EEEHumayon�EEE€�EEE �EEE€�EEEadbi duniya�EEE€�EEE aur �EEE€�EEEsheraza mein shaya ho rahe the,1,,
5515,Sooooooooonice muhje ap boooooo9oooooohat piyary lagti ho sanam love you,1,,
5516,Yun to Iqbal Bano ne barhe barhe shoara ka kalaam gaya  magar mayanaz poet Faiz Ahmed Faiz ki nazmon aur ghazlon ko inho ne is kamaal maharat ke sath gaya ke sunne walon par sehar taari ho jata tha,1,,
5517,"Agarcha council ke sarbarah ko koi tankhuwa adaa nahi ki jati, is liye use muna fat bakhsh sarkari auhda qaraar nahi diya ja sakta, lekin Sonia Gandhi ne khud ko tanazey se bachane ke liye parliament ki rukniyat aur council ki sarbarahi�?dono se he istefaa de diya. ",2,,
5518,Jab parhte parhte thak jate to ehbab se parhwa kar sunte,1,,
5519,housefull ki copy. bhai content tau acha lao,2,,
5520,Mai uski sard mehri per mhbt maar aya hun ,2,,
5521,Maulana Fazlur Rehman Jald Altaf Hussain Se Rabta Kar K Istifay Wapis Lene Ka Kahenge ,2,,
5522,Acha laga but end main story boring hogaye thi...,2,,
5523,Bilkul,1,,
5524,bat bat pic Acha hi im dil hi jaan kici hi,1,,
5525,Murshid Pak achi jga job k liye dua frma dain,1,,
5526,Yeh kaha sa pkr ka lAyeh ha,2,,
5527,Halen Keller ki waldah us ke liye bohat pareshan rehti thein.,2,,
5528,Bht alaw,1,,
5529,Allama Muhammad Raza saqib sab sa appeal ha ka taheek labaik ko support kara,1,,
5530,Phir se Ahmad Shahzad??,2,,
5531,"Is tanzeem ka maqsad khawateen ki sahi tor par tarbiyat karna hai.

Liaquat Ali Khan ki shahadat ko unhon ne nehayat hosle ke sath bardasht kiya aur is ke baad bhi Apwa ki sargarmiyan jari rakhein.",1,,
5532,Agr hm awaam he inlog ko ehmiyat dena or dekhna or feed back dena chordenge to ink shows ki koi value nahi rehegi,1,,
5533,Shrkiyan jasa leader wasay supporter,2,,
5534,means fata kids...kabi humny unlogo k liye b chuti manayi hy...ya shamy jalai hy.......afsoos huta hy pakistan k is duhri myar pr....,2,,
5535,Hazrat g ap ko bhi Eid Mubarak,1,,
5536,1936 mein Allama Raghib Ahsan ne Calcutta muslim league ki bunyad rakhi aur is ki yanzeem sazi mein nihayat sargarmi se hissa liya,1,,
5537,third class quality ha r kam b nhi krti sae thra,2,,
5538,Yeh sunte he Rashid Minhas samajh gaey ke unhe aur un ke tayyarey ko kidnap kiya jar aha hai,2,,
5539,Chuindrigar 1943 se 1947 tak all india Muslim league ki majlis aamla ke rukun bhi rahe the,1,,
5540,"Mickey arthur is not god of cricket team what rubbish if a player is playing good cricket he must have given chance age doesn,t matter until he is performing.",1,,
5541,Jizroor ..... Mei apne aunty  ka dilse Shukriya Ada krti huu 😂😂😂😂,1,,
5542,Bharti jasus Kashmir Singh ki rahae ka mamla bhi aysa hi aik case tha Kashmir Singh ney Bharat mein jaker Pakistan mein apni ser germion key hawaley sey jo bianat dea un par Pakistani halqon mein gahra gam o ghussa dekhney mein aya taham Ansar Burney ney kaha key un ka zameer mutmaen hay Kashmir Singh ney bhi apni rahai key hawaley sey Ansar Burney key kirdar ko saraha.,1,,
5543, Is ijlaas mein I Chundrigar ne Bombay ke musalmano ki numaiydegi aur tamam amoor mein nihayat pur josh hissa liya,1,,
5544,Pak Colony Me Police Ka Opperation Jari Dakhali Or Kharji Raste Band ,2,,
5545,General Zia-ul-Haq ke bare mein in ki mashoor nazam ka aik shair kisi tarha bahar aa gaya,1,,
5546,bhala ho punjab walo ka,1,,
5547,uncle aunty shukriya karna 😂😂,1,,
5548,Jahan pehly dil tha wahan ab dard rehta hai ,2,,
5549,Program ko nae un bachon k kanjar aut mirasi maa baap ko b bnd krna chahiye,2,,
5550,hahahaha ye acha hai :P,1,,
5551,Lo  hm to saty aam accept karty ky ham hain teri trah meesny thori hain,2,,
5552,qualtiy aur size bauht acha hai,1,,
5553, 1919 se 1964 tak koi ais arsa na tha jab app mosalsal teen saalon tak jail se bahar rahe hon,2,,
5554,Jab main ne law ki taleem hasil ki to mery samne amli zindagi mein apni salahiyaton ke istemal ka jazba aur lagan karwatein lene laga.,1,,
5555, Iss kay baad alla taleem kay liye ,1,,
5556,Hahaha a jaoo yahe kam best haii ab 😂😂😂,1,,
5557,"Reham Khan ka sab se maussir hathiyar in ki 500 mega watt taqat wali dilnasheen muskurahat hai jo us waqt bhi in ke labon par machal rahi thi, jab inho ne apni zindagi, Imran Khan se shadi, kaam aur apne bachon ke barey mein hamare sath halki phulki guftugo ki shuruwat ki.",1,,
5558,Khyber pakhtunkhuwan mein 2012 ki ba nisbat 2013 mein bomb blast aur khudkash hamlon mein numayan kami aai.,1,,
5559,kya kehne  bhai (y),1,,
5560,Lanti hyApnae fydae k liye apni bhyn beti ko beach sktae h,2,,
5561, Pir Ali Muhammed Rashdi ne mansoba Pakistan ke mumkin ul amal hone ki aik wajah jamaa report bhi pesh kit hi,1,,
5562,lkn hum lote nh hain na ,2,,
5563,Zabrdasti ki behas,2,,
5564,Ink jesa azeem insan many nhi dehka Aj ALLAH pak inki umar daraz farmye,1,,
5565,Masha Allah Allah pak hamisha kush rakhn Ameen,1,,
5566,aunty specaily ap ka bht shukriya😂😂,1,,
5567,Jo Shakhs ALLAH K Liye 1 Din Aitikaf Karta Hy ALLAH Isko Jahanum Se Zamin Asman K Barabar 3 Guna Door Kar Deta Hy ,1,,
5568,meri eye brows ni bni hui,1,,
5569, Is ke ilawa huron ki jamat ke bhhi wo sarbarah the,1,,
5570,pura rmzan apk byan k hisab se guzar ruhani sakun mila .,1,,
5571,Yeh fakhar to khud hilal-e-imtiaz ko hona chahiye ke use Patras jaisi azeem shakhsiyat ke seeney par sajne ka mauqa mila,1,,
5572,1950 mein Mother Teresa aur un ke rofaqa ko Roman Catholic Church ke tehat charity meshes qarar de diya gaya.,1,,
5573,marzi wale baat ha sabki. mere to sath sbhe youn krte hain ,2,,
5574,NA 110 Se PTI K UmeedWar Usman Dar Ne Khwaja Asif Ko Munazray Ka Chanlange Dy Diya ,1,,
5575, Lakin in sanctuaries se bhi bari baat  ye thi ka Javed Miandad iss test ki dosri inning mein taiz raftar 63 runs bana kar Pakistan ko fatah se humkinar kiya,2,,
5576,Or vo b itna bonga admi,2,,
5577,Money Laundering Case Mein Altaf Hussain Ki Zamanat Me Koi Tousee Nahi Ki Gai Hai Media Pr Ane Wali Khabre Ghalat Hain ,2,,
5578,Chah gaye Khabees Aurat,2,,
5579," Emergency kay khatmay,TV channels say pabandi hatanay aur Supreme Court kay jujus ki bahali ka motalba kartay huye hukumat kay khaylaf tahrek chalanay ka alan keya",1,,
5580,Is tago do mein bazon ko khasa kasht katna parta hai magar baz thori kawish ke bad manzil sar kar lete hain,1,,
5581,bohot achcha plz comedy drama ziada dikhain,1,,
5582,Pakistan Samet Duniya Bhar Me Ajj Dosti Ka Almi Din Manaya Ja Raha Hai ,1,,
5583,Quome barbad ho jati Hy. ,2,,
5584,"Trousers tou mashaAllah se bohat achay hain,. Hjaisay dikhaye the waisay hee deliver kiyay hain. Bohat aramday hain, aik baar pehnkay sukoon mein bethay rahao. Colours bhee mujhe pasand aye inkay. Blue aur neon Green wala Grey walay se behtar laga :) Rea",1,,
5585,"Main NWFP se achi tarah waqif hon, isi liye wahan se kaam ka aaghaz kiya, lekin is ka hargiz yeh matlab nahi ke main Sindh, Baluchistan aur Punjab mein kaam nahi karongi.",1,,
5586,Allah panah day asay khoni janvar say ameen,1,,
5587,ALLAH Majboor o Bay Kas Ki Pukaar Sunta Un Ki Takleef Ko Dor Karta Aur Un Ko Apna Naib Banata Hai ,1,,
5588,"Afia sadiqe hum sharminda ha, tera bachna Wala bagharat musharaf zinda ha.....",2,,
5589,kuttay coca cola pila dy,2,,
5590,Allah pak rehai ata farmay,1,,
5591,3500 Mulziman Griftar 15400 Hathyar 500 KG Barood Baramad ,2,,
5592,Pakistani afwaj ke leye banai gai aap ki tasweer 賭easar ul hind・ko behad pazirai mili aur ye tasweer aap ne Pakistani Army ke liye teen martaba taiyar ki,1,,
5593,Kapra mota nhi hy but kisi t-shirt k uper chl jae ga fashion k tor pr but advice hy mat lo,2,,
5594,17 August 1988 General Zia ul Haq ki hadsati maut kay baad munaqid honay wali 1988 kay intekhabaat mein Pakistan People’s Party nay numaya kamyabi hasil ki aur 34 saal ki umar mein Benazir Bhutto Pakistan ki tareekh ki kam umar tareen Wazeer-e-Azam ban gayein,1,,
5595,Pyara ho gya haa ,1,,
5596,Bekkar quality,2,,
5597, Hashin khan ne uss jaga ko daryaft kar liya tha jo unki aur unkey mulk ki waqar aur shohrat ki waja bani,1,,
5598," 17 April 1971 ko All India Radio ne khaber nashar ki ke “Mashriqi Pakistan"" mein azad hukumat ke qayam ka alan kar diya gaya hai",2,,
5599,Allah Rehman ap ko noor Eman sallamtiyoun rahoun per daraz zindagi k sath challi rakhay ek waldha dous ki guzaresh hea Ameen,1,,
5600,Abid Ali ko Pakistani tv screen ke golden dor ka numaindah adakar kaha jata hai,1,,
5601,kitny logon k gunah hm ne km keye hy,2,,
5602,Arsal samajhdari se chalraha hai jia bawli h....,2,,
5603,Nhiiiii mujhey already loki pasand hai,1,,
5604,Bharti Cricket Board Ka Ek Bar Phir PAK Bharat Series Se Inkar ,2,,
5605,Beshak allah pak meri ammi ko salamt rakhy ameen,1,,
5606,   Abdul Bari uss waqt ke behtareen khelari mane jate they jinhein drop short lagane mein khasi maharet hasil thi lakin Hashim ke samne hetyar dalne pare amm khelari Abdul Bari ke drop short ka jawab dene sey qasir tha lakin Hashim ne apne pehle hi drop short ko flap ker deya,1,,
5607,Karachi CTD Ki Karwai 5 Target Killer Griftar ,1,,
5608,"achi product hai use kar k acha laga, kam price may best hai",1,,
5609,In any other country in the world Incident like APS had happened ..Tht country would destroy terriosts in months ..But here har galti ko awam ki qurbani ka name day Dia jata..Ek show piece rakha hua #Kulbushan uski pooja krty hain ..Lol pkr Kia lea Ab qiamat tak saja k rakhna qarnama kiya boht pkr k..India nay pkra hta Ab tak latka b Dia hta,2,,
5610,Surah yaseen ki ayat ha or gunahgar apny chero se pahchan liye jain gy,2,,
5611,In dono he ki shadi ho gi kinza ko said par phenky gy saryal c,2,,
5612,Rangeen mazaj pirni,1,,
5613,In sare bayanat se aik hi baat samajh mein ati hai ke Wazir e Azam Shaukat Aziziqtesadi mahir hain is leye unhon ne apne dore hukumat mein awam ko mahaz khush haali ke khuwab dekhane ki zimedari nibhai hai aur aj tak nabha rahe hain,1,,
5614,Kulsoom Qureshi,1,,
5615,Aur photoshoot walay jungle ki bhi! :v,2,,
5616,Allahen ka saya Hamesha Hamary sir per qaim oo daim rakhy.....,1,,
5617," Main hamesha se bohat dubli patli rahi hon, kyun ke mere 3 bache hain aur main aik lamhe ke liye bhi kahin par tikk ke nahi bethti hon.",1,,
5618,Gulistan Johar Me Rangers Ka Chapa Siyasi Jamat K Zimedar Samet 4 Afrad Giriftar ,2,,
5619,PM Nawaz Sharif Ne Me TAPI Gas Pipe Line Mansoobay Ka Sang e Bunyad Rakh Diya Ko 1325 MMCFD Gas Mil Sakay Gi,1,,
5620,Firing Or Pur Tashadud Waqiat Me 74 Afrad Qatal  ,2,,
5621,We love you lala,1,,
5622,So sad ,2,,
5623,Wo tou sbse pehle kaategi,2,,
5624,Make-up ka Kamal he sab,1,,
5625,Saeedabad K Qabaristan Se 3 Din Purani 1 Shaks Ki Lash Baramad ,2,,
5626,Allah aur bhi kamyab kry apko ...,1,,
5627," Imran kafi tez daurte hain, lekin main bhi itni he tez daur sakti hon ke jitni tez Imran daurte hain. ",1,,
5628,Nope lowest rate hai education ka kpk mai search karlo,2,,
5629,.... Mn to hn... Ap thehri wahi jahil... ,2,,
5630,In ke paas rehne ka thikana bhi na tha,2,,
5631,Hamare khandan mein weight barhne ka rujhaan hai he nahi.,2,,
5632, Us ne farz shanasi ka esa muzahira kiya jis ne humein us ki azmat ka mutraf bana deya,1,,
5633,Mere bacho ke lye dua kejeye ga naik namazi ho,1,,
5634,tery bhi aa rhy hain exams,1,,
5635,Bht zyada sari lanat mere bhai�?2,,,
5636,Agli q? Yeh bhi trophy apni hai. Behsak lahore aagly saare match harr bhi gya tb bhi final lahore ka hi hai.....,1,,
5637,Mri nakal chor 😜😜,2,,
5638,Gulshan e Iqbal Me 4 Dako Bank Se 1 Crore Loot Kar Farar ,2,,
5639,Dj bht cute haai yrr Kinza phlt to Bari masoom thi ,1,,
5640,Bator Qaum Riasat Dushmano Ki Har Koshish Nakam Banana Hogi Androni Beroni Anasir Ko Shikast Denge Gen Raheel ,1,,
5641,23 baras ki umer mein woh Chocolate Hero ki shohrat ka maza cakh chukey they aur 28 baras ki umer mein unhein Pakistan ki pehli palatenium jubli ke kahani kar Hero aur producer hone ka ajaz mil chukka tha,1,,
5642,Yeh one day international cricket ka sab se barha infaradi score bhi tha,1,,
5643,Washroom ya Chat Leakege ,2,,
5644,Aur masoomiyat bhi ,1,,
5645,Patras Bokhari sahi maeyno mein aik hama geer shakhsiyat the,1,,
5646,khabees baz aa jao,2,,
5647,Dhoka ha ye site plx mat Len ink products fraud ha sarasur,2,,
5648," Agar chay kai shobah jaat mein bhetari bhi nazar aie maslan America ki taraf say Pakistan ko blake list say kharij kar diya gaya, Pakistan aur Hong Kong kay darmiyan shoba-e-tawanaie mein duniya kay sab say baray mohaiday per dastkhat huye jis ki maliyat sarhay sath arab dollar the aur France ki taraf say atomi bigly ghar farham karnay ka wada kya gaya",1,,
5649,Me Tanha Aur Tanha Aur Tahna Hota Ja Raha Hoon ,2,,
5650,khair mubarak ap ko bhi mubarak,1,,
5651,Allah ham sab ko Qabbr ki Azaab se bachay.,1,,
5652,Ager Allah pak ka wali iss dour ma dekhna ho to peer raza saqib co dakh lo ma sha Allah,1,,
5653,awaam sahi mazy ly rhi,1,,
5654,"Qarar daad Pakistan ki taiyd karte hue I Chundrigar ne kaha ke �?Qarardaad mein jo scheme pesh ki gai hai, wo har zawiye se munsifana, munasib aur mauzoo hai",1,,
5655,Awais Muhammadi Ye sub pakistan ke wajy se.Afghanistan me taliban ke hokomat the.islami nizam qaaeem tha.shariyat tha.jb Amrica ne Afghanistan per hamla krna tha tu sub sey pehly Mushraf yani pakistan ne rasta or airbase diye.pora transit karachi sey howa.shamsi airbase pakistan ne deye.Pakistan ek monfiq or Amrica ke katpothly hakomat hy.musharf besharaf ka ek nara tha keh sub sy pehly pakistan.yani no islam in pakistan .sharam ke bath hy.sharam karo sharam karo .pir ye choro agr Afghanistan me Amrica ke hukomat hy jo ke taliban ko shaheed krhehey.islambad me kis ke hukomat hy jo keh LAL MASJID ke ulama oe qaren ko shahed kia.Matlab islam .muslman or Afghanistan jitnay kamzor or nuqsan howa eske y pechy Wardi hy..(Pakistan is a terrorist country ...We want no more Pakistan in this world...Appeal to the UN)Hahahah indians moves q dikty ho.potkistani actresses indian movies mai q kam karty hy.Yar tum boht bewaqoof log ho.Punjabi or indians aps me koi masla nhisdonoKhush hy bs pattan gul khans ko problm hy.India Afghanistan ko abad karty hy or pakistan barbad karty hy.We dont want more pakistan.,2,,
5656, Zulfikar Ali Bhutto ki mun zor siyasat Balochistan mein apna rasta kushada karne oar bazid thi,2,,
5657,Me tu sochti ho ye drama khatam hojayega tu hum kia dekhaga,2,,
5658,is mein Pakistani riyasat ka kitna kasoor hai?,2,,
5659,yaar seriously masla hojayega...,2,,
5660,Itna wah'hyaat insan nh hona pak mai jitna yh sahir h..,2,,
5661,pata nahi meri frnd kab asi hogi ,1,,
5662," Insaf ki lathi, bandoq ko zer kar chuki thi",1,,
5663,Tum kro or agla 1 ghanta bad face to face thanks krna aya ga,1,,
5664,mere pass hai already tere jaisa,1,,
5665,Me lanat bejta hn asy hukamrano par nawaz shareef or sadar par ke kia ham itn ger gy he in ko apny jan mal ziat paiary he leken kia ya qom ke bety nahe pocha jay ga in se s ka b a hukamrano daro us den se jb hesab ketab ho kia jawab do sary zindagy assho me guzar de ,2,,
5666,SENTEC k Robot Maze walay competition main bhi hamari E-Knights ki aik robot (Metal Slug) hisa le rahi thi jis per kafi arsay se hamaray aziz Hashir sahab aur Samad sahab apni team k hamrah kam kar rahay thay.,1,,
5667,hum tou phans jaty hai😂😂😂,2,,
5668,Aunty end mei jeet gaen,1,,
5669,"Sir Garry Sobers ke 365 runs ka 36 saal tak aalmi record bana raha tha, Brian Lara ne 1994 mein England ke khilaaf 375 runs bana ka rise bhi torh diya, phir Australian batsman Mathew Haddon ne 10 saal bad 2004 mein Zimbabwe ke khilaaf 380 runs bana kar in se yeh aezaaz cheen liya, lekin Brian Lara ne sirf 6 months ke bad he aik shandar innings England ke khilaaf khel kar 400 runs bana kar dobara new record qaiym kar diya",1,,
5670,December  Aur bhai bht dafa toota usi K hatho dil Bt phr b he is ,2,,
5671,Guys teacher k to expression check karo zaraKarta ohhh.. r sath hans v raa..Paglait insan,2,,
5672,khair Mubarak murshad g ALLAH aap ko ta hayeet salamat rakhey Ameen gee sums Ameen,1,,
5673,Lekin phir bhi mujhe new shoes lena bohat acha lagta hai.,1,,
5674,Acha product hai mein bad mein bhi use karunga,1,,
5675,"is ka jo kapra hai who mujhe pasand aaya hai, aur iski qeemat bhee munasib hai, meray hawale se. Mujhe tou iski kaafi zaroorat parnee hai, barishon kay maheenon mein aur dua hai kay ramzan ki agrmi bhee yeh bardasht karle",1,,
5676,Page astable krny ka acha way ha,1,,
5677,Adalat mein jurm sabit hone se phele unhen mushkilat ke chungal se guzarna parta jahan un ki asmat ki chadar barha tar tar hoti,2,,
5678,Tum jesi jaheel chala sakty h,2,,
5679,yeah mil gye wo mr gai,2,,
5680,Hahahha hn yrrr asa he ho ta hn har eid par,1,,
5681,Jub dekhana nahin tha tou itna bara ad laganay ki kia zaroorat thi. ,2,,
5682,Kafi acha helmet hi,1,,
5683,Q Yad Nahi Aya ,2,,
5684,Chor ki beti,2,,
5685,Acha hei,1,,
5686,Tum Me Se Koi Us Waqat Tak Momin Nahi Hoga Jb Tk Apni Pasandidah Cheez Ko Apnay Bhai K Liye Bhi Pasand Na Karay ,1,,
5687,Unhoon ne Kamaal aur Ghayas sahibaan k samne badshah salamat ki tarrefain shuru krdeen.,2,,
5688,Good job,1,,
5689,5 August 1962 ko sirf 36 saal ki umer mein wo zindagi ki sari hungama khezi ko alvidah keh kar is duniya se rukhsat ho gai,2,,
5690,"Is qaziye ke bare mein pochen to baat ziyadah aage nahi barhai, bataya to sirf itna ke jo howa wo ghalat howa",2,,
5691,My pleasure make some video on mother love it will be gud to see from u people,1,,
5692,Ameen allah siyat da allah ham.subki mushkil asan kary,1,,
5693,Alhamdulillah me kamyab aurat,1,,
5694,Unhon ne sirf marof aur aham shakhsiyat hi par qalm nahi uthaya balke Naam Dev Mali aur Noor Khan jese aam admiyon ke khake bhi likhe kyun ke Molvi Abdul Haq k na sirf phol hi mein aan nazar nahi ati wo to kante menbhi aik shan dekh kar mutasir ho jate hain,1,,
5695,Ok. Hosakta h wesy mainy ek ee Suno Chanda drama dilse deka h.dosre nai dekhe.,1,,
5696,Koi haal nahe ha,2,,
5697,Mere murshad jesa koi nahi,1,,
5698,Beshak Allah pak Waldain ko salam rakhy Ameen,1,,
5699,Box ki halat buhat kharab thi laikan mobile is ok best camera mobile thats why Camon,1,,
5700,Lanat mici,2,,
5701,Jab naib bari choro ko pakrti hi to qala qanon ban jata hi haram khoor,2,,
5702,"Is waqiye par un ki raye janni chahi to wo bole �?ye baat bilkul ghalat hai, meri niyat mein koi kharabi nahi thi, full tos leg spiner se bhi kabhi kabhar gir jata hai",2,,
5703,"Mujhe bhi gane ka shauq tha, magar sirf gungunane ki had tak",1,,
5704,"Pakistan ki filmi sanat mein 60 aur70  ki dehayon ko baja tour par Waheed Murad ka zamana qarar diya ja sakta hai ager chay iss dour mein Santos, Darpan, Sudheer, Eajaz, Habib aur bad mein Mohammed Ali aur Nadeem ne hi apni adakari ke jouhar dekhye lakin un mein se kio actor woh dastani hasiat ikhtiyar na ker saka jo Waheed Murad ko hasil hue",1,,
